"","id","highway","cycleway","access","foot","bicycle","oneway","routeId","routingFactorId"
"80894",4370299,"primary",NA,"no","no","yes","yes",0,569
"80895",4370300,"primary",NA,"no","no","yes","yes",0,569
"81068",4371080,"footway",NA,"no","designated","dismount","no",0,185
"81069",4371081,"footway",NA,"no","designated","dismount","no",0,185
"81070",4371082,"footway",NA,"no","designated","dismount","no",0,185
"81071",4371083,"footway",NA,"no","designated","dismount","no",0,185
"81072",4371084,"cycleway","track","yes","yes","designated","no",3179113,85
"81073",4371085,"residential",NA,"yes","yes","yes","no",0,377
"81074",4371086,"residential",NA,"yes","yes","yes","no",0,377
"81075",4371088,"residential","opposite_lane","yes","yes","yes","no",0,186
"81076",4371089,"residential",NA,"yes","yes","yes","no",0,377
"81077",4371090,"residential",NA,"yes","yes","yes","no",0,377
"81078",4371091,"residential",NA,"yes","yes","yes","no",0,377
"81079",4371092,"residential",NA,"yes","yes","yes","no",0,377
"81080",4371093,"residential",NA,"yes","yes","yes","no",0,377
"81081",4371094,"residential",NA,"yes","yes","yes","no",0,377
"81082",4371095,"residential",NA,"yes","yes","yes","no",0,377
"81083",4371096,"residential",NA,"yes","yes","yes","no",0,377
"81307",4371926,"primary",NA,"no","no","yes","yes",0,569
"81308",4371927,"primary",NA,"no","no","yes","yes",0,569
"81309",4371930,"primary",NA,"no","no","yes","yes",0,569
"81310",4371931,"primary",NA,"no","no","yes","yes",0,569
"81311",4371932,"secondary",NA,"no","no","yes","yes",0,272
"81312",4371933,"secondary",NA,"no","no","yes","yes",0,272
"81313",4371942,"primary",NA,"no","no","yes","yes",0,396
"81314",4371943,"primary",NA,"no","no","yes","yes",0,396
"81315",4371944,"primary",NA,"no","no","yes","yes",0,396
"81316",4371945,"primary",NA,"no","no","yes","yes",0,396
"81317",4371946,"primary",NA,"no","no","yes","yes",0,396
"81318",4371947,"primary",NA,"no","no","yes","yes",0,396
"81319",4371948,"footway",NA,"no","designated","dismount","no",0,185
"81320",4371949,"primary",NA,"no","no","yes","no",0,569
"81321",4371951,"primary",NA,"no","no","yes","yes",0,569
"81322",4371952,"primary",NA,"no","no","yes","no",0,569
"81331",4371975,"pedestrian",NA,"no","yes","dismount","no",0,502
"81332",4371976,"tertiary",NA,"yes","yes","yes","no",0,144
"81333",4371977,"pedestrian",NA,"no","yes","dismount","no",0,502
"81334",4371979,"unclassified",NA,"yes","yes","yes","yes",3177601,186
"81335",4371980,"tertiary",NA,"yes","yes","yes","yes",0,144
"81336",4371981,"secondary",NA,"no","no","yes","yes",0,88
"81337",4371989,"secondary","lane","no","no","yes","yes",0,547
"81338",4371990,"tertiary",NA,"yes","yes","yes","no",0,67
"81339",4371997,"trunk",NA,"no","no","yes","yes",0,396
"81340",4372004,"tertiary",NA,"yes","yes","yes","no",0,144
"81341",4372005,"tertiary",NA,"yes","yes","yes","no",3177071,208
"81342",4372014,"unclassified",NA,"yes","yes","yes","yes",0,337
"81343",4372015,"unclassified",NA,"yes","yes","yes","yes",0,337
"81344",4372084,"pedestrian",NA,"no","yes","dismount","no",0,502
"81345",4372085,"pedestrian",NA,"no","yes","dismount","no",0,502
"81346",4372086,"footway",NA,"no","yes","dismount","no",0,105
"81347",4372088,"footway",NA,"no","designated","dismount","no",0,185
"81348",4372090,"service",NA,"yes","yes","yes","no",0,436
"81349",4372101,"service",NA,"yes","yes","yes","no",0,436
"81350",4372103,"unclassified",NA,"yes","yes","yes","yes",0,337
"81351",4372104,"footway",NA,"no","designated","dismount","no",0,185
"81356",4372123,"tertiary",NA,"yes","yes","yes","yes",0,144
"81357",4372129,"trunk",NA,"no","no","yes","yes",0,338
"81358",4372130,"trunk",NA,"no","no","yes","yes",0,396
"81359",4372149,"pedestrian",NA,"no","yes","dismount","no",0,502
"81426",4372312,"unclassified",NA,"yes","yes","yes","no",0,337
"81427",4372313,"unclassified",NA,"yes","yes","yes","no",0,337
"81428",4372315,"trunk",NA,"no","no","yes","no",0,338
"81429",4372316,"residential",NA,"yes","yes","yes","yes",0,377
"81430",4372318,"trunk_link",NA,"no","no","yes","yes",0,338
"81431",4372338,"unclassified",NA,"yes","yes","yes","no",0,337
"81432",4372339,"unclassified",NA,"yes","yes","yes","no",0,337
"81433",4372340,"unclassified",NA,"yes","yes","yes","no",0,337
"81437",4372509,"residential",NA,"yes","yes","yes","no",0,377
"81438",4372510,"residential",NA,"yes","yes","yes","no",0,377
"81439",4372511,"residential",NA,"yes","yes","yes","no",0,377
"81440",4372512,"residential",NA,"yes","yes","yes","no",0,377
"81441",4372513,"residential",NA,"yes","yes","yes","no",0,377
"81442",4372514,"residential",NA,"yes","yes","yes","no",0,377
"81443",4372516,"residential",NA,"yes","yes","yes","no",0,377
"81444",4372518,"residential",NA,"yes","yes","yes","no",0,377
"81445",4372519,"residential",NA,"yes","yes","yes","no",0,377
"81446",4372521,"residential",NA,"yes","yes","yes","no",0,377
"81447",4372522,"residential",NA,"yes","yes","yes","no",0,377
"81448",4372526,"residential",NA,"yes","yes","yes","no",0,377
"81449",4372529,"residential",NA,"yes","yes","yes","no",0,377
"81450",4372530,"residential",NA,"yes","yes","yes","no",0,377
"81451",4372542,"tertiary",NA,"yes","yes","yes","yes",0,144
"81452",4372544,"residential",NA,"yes","yes","yes","no",0,377
"81453",4372545,"residential",NA,"yes","yes","yes","no",0,377
"81454",4372546,"residential",NA,"yes","yes","yes","no",0,377
"81455",4372548,"residential",NA,"yes","yes","yes","no",0,377
"81456",4372549,"residential",NA,"yes","yes","yes","no",0,377
"81458",4372566,"trunk",NA,"no","no","yes","yes",0,459
"81638",4372863,"residential",NA,"yes","yes","yes","no",0,377
"81639",4372873,"residential",NA,"yes","yes","yes","no",0,377
"81640",4372874,"residential",NA,"yes","yes","yes","no",0,377
"81641",4372875,"residential",NA,"yes","yes","yes","no",0,377
"81642",4372876,"residential",NA,"yes","yes","yes","no",0,377
"81653",4372979,"tertiary",NA,"yes","no","yes","yes",0,273
"81654",4372982,"residential",NA,"yes","yes","yes","no",0,377
"81655",4372983,"residential",NA,"yes","yes","yes","no",0,377
"81656",4372984,"residential",NA,"yes","yes","yes","no",0,377
"81657",4372985,"residential",NA,"yes","yes","yes","no",0,377
"81658",4372986,"residential",NA,"yes","yes","yes","no",0,377
"81659",4372987,"residential",NA,"yes","yes","yes","no",0,377
"81660",4372988,"residential",NA,"yes","yes","yes","no",0,377
"81661",4372989,"residential",NA,"yes","yes","yes","no",0,377
"81662",4372990,"residential",NA,"yes","yes","yes","no",0,377
"81663",4372991,"residential",NA,"yes","yes","yes","no",0,377
"81664",4372993,"residential",NA,"yes","yes","yes","no",0,377
"81665",4372995,"residential",NA,"yes","yes","yes","no",0,377
"81666",4372996,"residential",NA,"yes","yes","yes","no",0,377
"81667",4372997,"tertiary",NA,"yes","yes","yes","no",0,144
"81668",4372998,"tertiary",NA,"yes","yes","yes","no",0,144
"81669",4372999,"residential",NA,"yes","yes","yes","no",0,377
"81670",4373000,"residential",NA,"yes","yes","yes","no",0,377
"81671",4373009,"residential",NA,"yes","yes","yes","no",0,377
"81672",4373010,"residential",NA,"yes","yes","yes","no",0,377
"81673",4373011,"residential",NA,"yes","yes","yes","no",0,377
"81678",4373019,"tertiary","lane","yes","yes","yes","yes",0,208
"81679",4373020,"tertiary",NA,"yes","yes","yes","yes",0,67
"81685",4373028,"tertiary",NA,"yes","no","yes","yes",0,273
"81872",4373525,"residential",NA,"yes","yes","yes","no",0,377
"81873",4373526,"residential",NA,"yes","yes","yes","no",0,377
"81874",4373528,"residential",NA,"yes","yes","yes","no",0,377
"81875",4373529,"residential",NA,"yes","yes","yes","no",0,377
"81876",4373530,"residential",NA,"yes","yes","yes","no",0,377
"81877",4373531,"residential",NA,"yes","yes","yes","no",0,377
"81878",4373532,"residential",NA,"yes","yes","yes","no",0,377
"81879",4373533,"residential",NA,"yes","yes","yes","no",0,377
"81880",4373534,"residential",NA,"yes","yes","yes","no",0,377
"81881",4373535,"residential",NA,"yes","yes","yes","yes",0,377
"81882",4373536,"residential",NA,"yes","yes","yes","no",0,377
"81883",4373540,"residential",NA,"yes","yes","yes","no",0,377
"81884",4373541,"residential",NA,"yes","yes","yes","no",0,377
"81885",4373542,"residential",NA,"yes","yes","yes","no",0,377
"81886",4373543,"residential",NA,"yes","yes","yes","no",0,377
"81887",4373545,"residential",NA,"yes","yes","yes","no",0,377
"81888",4373546,"residential",NA,"yes","yes","yes","no",0,377
"81889",4373547,"residential",NA,"yes","yes","yes","no",0,377
"81890",4373548,"residential",NA,"yes","yes","yes","no",0,377
"81891",4373549,"residential",NA,"yes","yes","yes","no",0,377
"81892",4373550,"residential",NA,"yes","yes","yes","no",0,377
"81893",4373551,"residential",NA,"yes","yes","yes","no",0,377
"81894",4373552,"residential",NA,"yes","yes","yes","no",0,377
"81895",4373554,"residential",NA,"yes","yes","yes","no",0,377
"81896",4373555,"residential",NA,"yes","yes","yes","no",0,377
"81897",4373556,"residential",NA,"yes","yes","yes","no",0,377
"81898",4373557,"residential",NA,"yes","yes","yes","no",0,377
"81899",4373560,"residential",NA,"yes","yes","yes","no",0,377
"81900",4373564,"residential",NA,"yes","yes","yes","no",0,377
"81901",4373565,"residential",NA,"yes","yes","yes","no",0,377
"81902",4373566,"residential",NA,"yes","yes","yes","no",0,377
"81903",4373567,"residential",NA,"yes","yes","yes","no",0,377
"81904",4373568,"residential",NA,"yes","yes","yes","no",0,377
"81905",4373569,"residential",NA,"yes","yes","yes","no",0,377
"81906",4373570,"residential",NA,"yes","yes","yes","no",0,377
"81907",4373573,"residential",NA,"yes","yes","yes","no",0,377
"81908",4373574,"residential",NA,"yes","yes","yes","no",0,377
"81909",4373575,"residential",NA,"yes","yes","yes","no",0,377
"81910",4373576,"residential",NA,"yes","yes","yes","no",0,377
"81911",4373577,"residential",NA,"yes","yes","yes","no",0,377
"81912",4373578,"service",NA,"yes","yes","yes","no",0,436
"81913",4373580,"residential",NA,"yes","yes","yes","no",0,377
"81914",4373581,"residential",NA,"yes","yes","yes","no",0,377
"81915",4373582,"residential",NA,"yes","yes","yes","no",0,377
"81916",4373583,"tertiary",NA,"yes","yes","yes","no",0,144
"81924",4373607,"tertiary",NA,"yes","yes","yes","no",0,144
"81925",4373608,"residential",NA,"yes","yes","yes","no",0,377
"81926",4373609,"residential",NA,"yes","yes","yes","no",0,377
"81927",4373610,"residential",NA,"yes","yes","yes","no",0,377
"81933",4373636,"trunk",NA,"no","no","yes","yes",0,396
"81934",4373637,"motorway_link",NA,"no","no","yes","yes",0,480
"81935",4373638,"unclassified",NA,"yes","no","yes","yes",0,146
"81936",4373639,"unclassified",NA,"yes","yes","yes","no",0,337
"81937",4373640,"unclassified",NA,"yes","yes","yes","yes",0,337
"81938",4373641,"unclassified",NA,"yes","yes","yes","yes",0,337
"81939",4373642,"trunk",NA,"no","no","yes","yes",0,396
"81940",4373643,"trunk",NA,"no","no","yes","yes",0,396
"81941",4373683,"trunk",NA,"no","no","yes","yes",0,396
"81942",4373684,"trunk",NA,"no","no","yes","yes",0,396
"81943",4373688,"trunk",NA,"no","no","yes","yes",0,459
"81948",4373741,"trunk",NA,"no","no","yes","yes",0,396
"81949",4373742,"trunk",NA,"no","no","yes","yes",0,396
"82055",4373924,"trunk",NA,"no","no","yes","yes",0,459
"82056",4373925,"service",NA,"yes","yes","yes","yes",0,506
"82057",4373926,"service",NA,"yes","yes","yes","yes",0,506
"82058",4373927,"service",NA,"yes","no","yes","yes",0,403
"82059",4373928,"service",NA,"yes","yes","yes","no",0,635
"82060",4373930,"service",NA,"yes","yes","yes","no",0,635
"82061",4373931,"service",NA,"yes","no","yes","yes",0,403
"82072",4373946,"trunk",NA,"no","no","yes","yes",0,459
"82073",4373947,"trunk",NA,"no","no","yes","yes",0,396
"82074",4373948,"trunk",NA,"no","no","yes","yes",0,396
"82075",4373949,"service",NA,"yes","yes","yes","yes",0,635
"82076",4373950,"service",NA,"yes","yes","yes","no",0,436
"82077",4373951,"trunk",NA,"no","no","yes","yes",0,396
"82078",4373954,"trunk",NA,"no","no","yes","yes",0,396
"82079",4373956,"trunk",NA,"no","no","yes","yes",0,459
"82080",4373957,"trunk",NA,"no","no","yes","yes",0,459
"82087",4373991,"motorway_link",NA,"no","no","yes","yes",0,480
"82088",4373993,"trunk",NA,"no","no","yes","yes",0,459
"82104",4374174,"primary",NA,"no","no","yes","yes",0,396
"82105",4374175,"unclassified",NA,"yes","yes","yes","no",0,337
"82106",4374188,"primary",NA,"no","no","yes","no",0,569
"82107",4374189,"primary",NA,"no","no","yes","yes",0,569
"82108",4374190,"primary",NA,"no","no","yes","yes",0,396
"82132",4374230,"primary",NA,"no","no","yes","yes",0,569
"82133",4374232,"primary",NA,"no","no","yes","yes",0,396
"82139",4374284,"unclassified",NA,"yes","no","yes","yes",0,146
"82140",4374285,"unclassified",NA,"yes","yes","yes","yes",0,337
"82141",4374286,"unclassified",NA,"yes","yes","yes","yes",0,337
"82142",4374287,"unclassified",NA,"yes","yes","yes","yes",0,337
"82143",4374288,"unclassified",NA,"yes","yes","yes","yes",0,337
"82144",4374289,"unclassified",NA,"yes","yes","yes","no",0,337
"82153",4374313,"residential",NA,"yes","yes","yes","no",0,377
"82316",4375006,"primary",NA,"no","no","yes","yes",0,569
"82520",4377059,"tertiary",NA,"yes","yes","yes","no",0,67
"82521",4377060,"tertiary",NA,"yes","yes","yes","no",0,67
"82606",4377517,"secondary",NA,"no","no","yes","no",0,272
"82959",4378569,"residential",NA,"yes","yes","yes","yes",0,377
"91452",4419823,"footway",NA,"no","designated","dismount","no",0,185
"91453",4419824,"tertiary",NA,"yes","yes","yes","no",0,144
"91454",4419825,"residential",NA,"yes","yes","yes","no",0,377
"91455",4419826,"residential",NA,"yes","yes","yes","no",0,377
"91456",4419827,"residential",NA,"yes","yes","yes","no",0,377
"91457",4419828,"residential",NA,"yes","yes","yes","no",0,377
"91458",4419829,"residential",NA,"yes","yes","yes","no",0,377
"91459",4419830,"residential",NA,"yes","yes","yes","no",0,377
"91460",4419831,"residential",NA,"yes","yes","yes","no",0,377
"91461",4419832,"residential",NA,"yes","yes","yes","no",0,377
"91462",4419833,"residential",NA,"yes","yes","yes","no",0,377
"91463",4419834,"residential",NA,"yes","yes","yes","no",0,377
"91464",4419835,"residential",NA,"yes","yes","yes","no",0,377
"91465",4419836,"residential",NA,"yes","yes","yes","no",0,377
"91466",4419837,"service",NA,"yes","yes","yes","no",0,436
"91467",4419838,"residential",NA,"yes","yes","yes","no",0,377
"91468",4419839,"service",NA,"yes","yes","yes","no",0,436
"91469",4419866,"footway",NA,"no","designated","dismount","no",0,185
"91470",4419867,"footway",NA,"no","designated","dismount","no",0,185
"91471",4419868,"footway",NA,"no","designated","dismount","no",0,185
"91472",4419869,"cycleway","track","yes","yes","designated","no",0,186
"91473",4419871,"cycleway","track","yes","yes","designated","no",3179113,85
"92546",4426899,"tertiary",NA,"yes","yes","yes","no",0,144
"92547",4426900,"service",NA,"yes","yes","yes","yes",0,436
"92548",4426901,"service",NA,"yes","yes","yes","no",0,436
"92549",4426902,"service",NA,"yes","yes","yes","yes",0,436
"96398",4445017,"footway",NA,"no","yes","yes","no",0,187
"96399",4445018,"footway",NA,"no","yes","yes","no",0,187
"96400",4445019,"footway",NA,"no","yes","yes","no",0,187
"96401",4445020,"residential",NA,"yes","yes","yes","no",0,377
"96402",4445021,"residential",NA,"yes","yes","yes","no",0,377
"96410",4445074,"residential",NA,"yes","yes","yes","no",0,377
"96411",4445075,"footway",NA,"no","designated","dismount","no",0,185
"96412",4445077,"unclassified",NA,"yes","yes","yes","yes",0,337
"96413",4445078,"service",NA,"yes","yes","yes","no",0,377
"96414",4445079,"residential",NA,"yes","yes","yes","no",0,249
"96439",4445158,"footway",NA,"no","designated","dismount","no",0,105
"96440",4445159,"service",NA,"yes","yes","yes","no",0,436
"96441",4445160,"residential",NA,"yes","yes","yes","no",0,377
"96442",4445161,"footway",NA,"no","designated","dismount","no",0,105
"96444",4445163,"footway",NA,"no","designated","dismount","no",0,185
"96450",4445186,"residential",NA,"yes","yes","yes","no",0,656
"96451",4445187,"footway",NA,"no","yes","yes","no",0,549
"96452",4445188,"residential",NA,"yes","yes","yes","no",0,656
"96453",4445189,"residential",NA,"yes","yes","yes","no",0,656
"96454",4445194,"service",NA,"yes","yes","yes","no",0,436
"96455",4445196,"residential",NA,"yes","yes","yes","yes",0,377
"96456",4445197,"residential",NA,"yes","yes","yes","no",0,377
"96457",4445198,"residential",NA,"yes","yes","yes","yes",0,377
"96458",4445199,"unclassified",NA,"yes","yes","yes","no",0,337
"96459",4445201,"residential",NA,"yes","yes","yes","no",0,377
"96462",4445207,"residential",NA,"yes","yes","yes","no",0,377
"96463",4445208,"residential",NA,"yes","yes","yes","no",0,377
"96464",4445209,"unclassified",NA,"yes","yes","yes","no",0,378
"96465",4445210,"footway",NA,"no","yes","dismount","no",0,185
"96466",4445219,"track",NA,"yes","yes","yes","no",0,227
"96467",4445220,"footway",NA,"no","designated","dismount","no",0,185
"96468",4445221,"footway",NA,"no","designated","dismount","no",0,185
"96469",4445232,"footway",NA,"no","designated","dismount","no",0,185
"96477",4445301,"footway",NA,"no","designated","dismount","no",0,185
"96478",4445302,"footway",NA,"no","designated","dismount","no",0,185
"96479",4445303,"track",NA,"yes","yes","yes","no",0,227
"96480",4445304,"track",NA,"yes","yes","yes","no",0,227
"96481",4445305,"footway",NA,"no","designated","dismount","no",0,185
"96482",4445306,"footway",NA,"no","designated","dismount","no",0,105
"96483",4445307,"footway",NA,"no","designated","dismount","no",0,185
"96484",4445308,"footway",NA,"no","designated","dismount","no",0,185
"96485",4445310,"footway",NA,"no","designated","dismount","no",0,185
"96486",4445311,"footway",NA,"no","designated","dismount","no",0,105
"96487",4445313,"footway",NA,"no","designated","dismount","no",0,185
"96488",4445315,"footway",NA,"no","designated","dismount","no",0,105
"96509",4445742,"footway",NA,"no","designated","dismount","no",0,185
"96510",4445744,"footway",NA,"no","designated","dismount","no",0,185
"96569",4446160,"footway",NA,"no","designated","dismount","no",0,185
