"","id","originalTags","name","network","cnRef","sumLengthsKm","rating"
"744",1690027,"network=lcn	ref=5	route=bicycle	type=route","Local cycle network 5","lcn","5","8","suggested"
"745",1691870,"distance=46km	name=Nenagh Cycle Hub - Loop 1C	network=rcn	ref=1C	roundtrip=yes	route=bicycle	type=route","Nenagh Cycle Hub - Loop 1C","rcn","1C","6","touring"
"746",1691871,"distance=46km	name=Nenagh Cycle Hub - Loop 3A	network=rcn	ref=3A	roundtrip=yes	route=bicycle	type=route","Nenagh Cycle Hub - Loop 3A","rcn","3A","7","touring"
"747",1694217,"type=route	name=NCN National Route 164	network=ncn	operator=sustrans	ref=164	route=bicycle","NCN National Route 164","ncn","164","0","continuous"
"748",1703820,"network=huntsleisure	operator=Huntingdonshire DC	ref=HDC 7 (alt route)	route=bicycle	type=route	url=http://www.visithuntingdonshire.org/tourist-information/downloads.aspx","huntsleisure (Huntingdonshire DC) HDC 7 (alt route)","lcn","HDC 7 (alt route)","4","suggested"
"749",1703925,"network=ncn_proposed	ref=12;51 (proposed)	route=bicycle	source=sustrans	type=route","ncn_proposed 12;51 (proposed)",NA,"12;51 (proposed)","0","neutral"
"750",1707362,"distance=370 km	name=Kingfisher Cycle Trail - Southern Loop	network=rcn	ref=KCT2	route=bicycle	type=route	url_ref=http://www.kingfishercycletrail.com/trail-route/ride-2/","Kingfisher Cycle Trail - Southern Loop","rcn","KCT2","154","touring"
"751",1708039,"distance=370 km	name=Kingfisher Cycle Trail - Northern Loop	network=rcn	ref=KCT1	route=bicycle	type=route	url_ref=http://www.kingfishercycletrail.com/trail-route/ride-1/","Kingfisher Cycle Trail - Northern Loop","rcn","KCT1","3","touring"
"752",1709336,"url_ref=http://www.kingfishercycletrail.com/trail-route/ride-3/	name=Kingfisher Cycle Trail - Ride 3	network=rcn	ref=KCT3	route=bicycle	type=route","Kingfisher Cycle Trail - Ride 3","rcn","KCT3","61","touring"
"753",1709337,"name=Kingfisher Cycle Trail - Ride 4	network=rcn	ref=KCT4	route=bicycle	type=route	url_ref=http://www.kingfishercycletrail.com/trail-route/ride-4/","Kingfisher Cycle Trail - Ride 4","rcn","KCT4","3","touring"
"754",1709338,"name=Kingfisher Cycle Trail - Ride 5	network=rcn	ref=KCT5	route=bicycle	type=route	url_ref=http://www.kingfishercycletrail.com/trail-route/ride-5/","Kingfisher Cycle Trail - Ride 5","rcn","KCT5","45","touring"
"755",1709339,"name=Kingfisher Cycle Trail - Ride 6	network=rcn	route=bicycle	type=route	url_ref=http://www.kingfishercycletrail.com/trail-route/ride-6/","Kingfisher Cycle Trail - Ride 6","rcn",NA,"28","touring"
"756",1720196,"name=Garw Valley Railway path	network=ncn	ref=884	route=bicycle	type=route","Garw Valley Railway path","ncn","884","9","continuous"
"757",1720489,"name=Sika Trail	network=lcn	route=bicycle	type=route","Sika Trail","lcn",NA,"11","suggested"
"758",1724387,"name=2000 Cycleway	network=lcn	route=bicycle	type=route","2000 Cycleway","lcn",NA,"5","suggested"
"759",1730022,"network=lcn	route=bicycle	type=route	name=High Wycombe East-West Cycle Route","High Wycombe East-West Cycle Route","lcn",NA,"8","suggested"
"760",1730064,"name=Todmorden High School Safe Route to School	network=lcn	route=bicycle	type=route","Todmorden High School Safe Route to School","lcn",NA,"1","suggested"
"761",1739169,"name=Irwell River Park	network=lcn	route=bicycle	type=route","Irwell River Park","lcn",NA,"2","suggested"
"762",1742929,"name=Altura North Trail	route=mtb	type=route","Altura North Trail",NA,NA,"0","neutral"
"763",1748866,"distance=18	name=Carleton Cycle Trail (Green)	network=rcn	route=bicycle	type=route	url=http://cycleni.com/22/carleton-cycle-trail/","Carleton Cycle Trail (Green)","rcn",NA,"52","touring"
"764",1753890,"name=Highland Wildcat Trails	route=mtb	type=route","Highland Wildcat Trails",NA,NA,"0","neutral"
"765",1761919,"name=Trans Pennine Trail	network=ncn	ref=TPT	route=bicycle	type=route","Trans Pennine Trail","ncn","TPT","0","continuous"
"766",1761952,"route=bicycle	type=route	name=Way of the Roses Cycle Route	network=ncn	ref=WoR","Way of the Roses Cycle Route","ncn","WoR","5","continuous"
"767",1765173,"bicycle=designated	mtb:scale=0	mtb:type=crosscountry	name=Through the Forest	network=lcn	operator=Forestry Commission	ref=Through the Forest	route=mtb	type=route","Through the Forest","lcn","Through the Forest","7","suggested"
"768",1765789,"name=NCN 42 Link	network=ncn	ref=42	route=bicycle	type=route","NCN 42 Link","ncn","42","0","continuous"
"769",1782807,"designation=Purple	name=Lochbank Loop	route=mtb	type=route","Lochbank Loop",NA,NA,"0","neutral"
"770",1791782,"network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"5","suggested"
"771",1818743,"description=The National Byway in Nottinghamshire	name=National Byway (Nottinghamshire)	network=rcn	ref=NB	route=bicycle	type=route","National Byway (Nottinghamshire)","rcn","NB","18","touring"
"772",1819610,"type=route	name=Solar System Route	network=lcn	route=bicycle","Solar System Route","lcn",NA,"0","suggested"
"773",1821426,"name=Pine Cone Trail	network=lcn	route=bicycle	type=route","Pine Cone Trail","lcn",NA,"7","suggested"
"774",1833681,"designation=Red	mtb:type=crosscountry	name=Wakerly Woods Red Route	route=mtb	type=route","Wakerly Woods Red Route",NA,NA,"0","neutral"
"775",1838412,"name=Killerton Broadclyst Family Cycle Track	network=lcn	ref=KBFCT	route=bicycle	type=route","Killerton Broadclyst Family Cycle Track","lcn","KBFCT","9","suggested"
"776",1839581,"name=Exmouth to Budleigh	network=lcn	ref=EB	route=bicycle	type=route","Exmouth to Budleigh","lcn","EB","1","suggested"
"777",1846130,"name=NCN National Route 174	network=ncn	operator=Sustrans	ref=174	route=bicycle	type=route","NCN National Route 174","ncn","174","7","continuous"
"778",1848829,"name=Regional Cycle Route 67	network=rcn	ref=67	route=bicycle	type=route","Regional Cycle Route 67","rcn","67","6","touring"
"779",1854718,"ncn=yes	ncn_ref=647	network=ncn	ref=647	route=bicycle	type=route	name=NCN National Route 647","NCN National Route 647","ncn","647","32","continuous"
"780",1856833,"name=Concorde Way	network=lcn	route=bicycle	source=survey	type=route","Concorde Way","lcn",NA,"5","suggested"
"781",1861164,"designation=Feeder	name=Havant Borough Cycle Network	network=lcn	route=bicycle	type=route","Havant Borough Cycle Network","lcn",NA,"41","suggested"
"782",1861943,"distance=9.5 km	name=Carleton Cycle Trail (Black)	network=rcn	route=bicycle	type=route","Carleton Cycle Trail (Black)","rcn",NA,"8","touring"
"783",1865837,"name=LCN 55	network=lcn	ref=55	route=bicycle	type=route","LCN 55","lcn","55","4","suggested"
"784",1868013,"route=bicycle	type=route	name:cy=Trywydd Copr	name:en=Copper Trail	ncn_ref=566	network=ncn	ref=566","National cycle network 566","ncn","566","45","continuous"
"785",1880651,"name=Signals and Saltmarsh	route=bicycle	type=route","Signals and Saltmarsh",NA,NA,"0","neutral"
"786",1889260,"name=LCN+ 158	network=lcn	ref=158	route=bicycle	type=route","LCN+ 158","lcn","158","3","suggested"
"787",1889426,"name=LCN+ 57	network=lcn	ref=57	route=bicycle	type=route","LCN+ 57","lcn","57","0","suggested"
"788",1897935,"name=Birr Cycle Hub - Loop 7	network=rcn	ref=7	route=bicycle	type=route","Birr Cycle Hub - Loop 7","rcn","7","5","touring"
"789",1901925,"alt_name=NCN2	name=National Cycle Network Route 2	network=ncn	ref=2	route=bicycle	type=route","National Cycle Network Route 2","ncn","2","55","continuous"
"790",1902024,"name=NCN 27 alternative	network=lcn	ref=(alt 27)	route=bicycle	type=route","NCN 27 alternative","lcn","(alt 27)","1","suggested"
"791",1902025,"network=lcn	ref=(alt 2)	route=bicycle	type=route	name=NCN 2 alternative","NCN 2 alternative","lcn","(alt 2)","0","suggested"
"792",1903872,"name=North Kilkenny	network=rcn	operator=Trail Kilkenny	ref=1	route=bicycle	type=route","North Kilkenny","rcn","1","80","touring"
"793",1920622,"name=National Cycle Network Link Route	ncn_ref=(8)	route=bicycle	type=route","National Cycle Network Link Route",NA,NA,"0","neutral"
"794",1929108,"name=Sutton Coldfield to Lichfield	note=Demoted as not identifiable on the ground	route=bicycle	type=route","Sutton Coldfield to Lichfield",NA,NA,"0","neutral"
"795",1940229,"name=Orbital Route	network=lcn	ref=Orbital Route	roundtrip=yes	route=bicycle	type=route","Orbital Route","lcn","Orbital Route","13","suggested"
"796",1950688,"name=NCN National Route 2	network=ncn	ref=2	route=bicycle	type=route	website=http://www.sustrans.org.uk/ncn/map/route/route-2","NCN National Route 2","ncn","2","450","continuous"
"797",1958870,"note:website=http://www.spokeseastkent.org.uk/future-routes/Crab-and-Winkle-Way-extn/index.php	operator=Sustrans	route=bicycle	state=proposed	type=route	name=Crab & Winkle Way extension	note=Crab & Winkle Way extension","Crab & Winkle Way extension",NA,NA,"0","neutral"
"798",1959833,"name=East Kilkenny	network=rcn	operator=Trail Kilkenny	ref=2	route=bicycle	type=route","East Kilkenny","rcn","2","16","touring"
"799",1970073,"name=Cotswold Line Cycle Route (open)	network=ncn	operator=Sustrans	ref=442	route=bicycle	type=route","Cotswold Line Cycle Route (open)","ncn","442","87","continuous"
"800",1970792,"name=Malago Greenway	network=lcn	route=bicycle	source=survey	type=route","Malago Greenway","lcn",NA,"6","suggested"
"801",1992599,"name=NCN National Route 1	network=ncn	note=Greenwich Foot Tunnel (incl) to junction with NCN51 (in Colchester)	operator=Sustrans	ref=1	route=bicycle	type=route","NCN National Route 1","ncn","1","0","continuous"
"802",2001641,"mtb:type=crosscountry	name=Tracton XC	ref=T1	route=mtb	type=route","Tracton XC",NA,"T1","0","neutral"
"803",2002835,"mtb:type=crosscountry	name=Sorrell	ref=Carrrick	route=mtb	type=route","Sorrell",NA,"Carrrick","0","neutral"
"804",2002836,"mtb:type=crosscountry	name=See You Next Tuesday	ref=Carrick	route=mtb	type=route","See You Next Tuesday",NA,"Carrick","0","neutral"
"805",2002838,"mtb:type=crosscountry	name=Koala	ref=Carrick	route=mtb	type=route","Koala",NA,"Carrick","0","neutral"
"806",2002839,"mtb:type=crosscountry	name=Bluebell	route=mtb	type=route","Bluebell",NA,NA,"0","neutral"
"807",2002840,"mtb:type=freeride	name=Seymour Bends	ref=Carrick	route=mtb	type=route","Seymour Bends",NA,"Carrick","0","neutral"
"808",2002841,"route=mtb	type=route	int_name=Carrick	mtb:type=crosscountry	name=Koala","Koala",NA,NA,"0","neutral"
"809",2002853,"designation=MB	mtb:type=crosscountry	name=Keyhole	ref=Carrick	route=mtb	type=route","Keyhole",NA,"Carrick","0","neutral"
"810",2002854,"mtb:type=crosscountry	name=Keyhole2	ref=Carrick	route=mtb	type=route","Keyhole2",NA,"Carrick","0","neutral"
"811",2006894,"network=ncn	ref=455	route=bicycle	type=route","National cycle network 455","ncn","455","37","continuous"
"812",2012352,"name=National Cycle Route 84 (Proposed)	network=ncn	ref=84	route=bicycle	source=sustrans	state=proposed	type=route","National Cycle Route 84 (Proposed)","ncn","84","34","neutral"
"813",2012742,"network=ncn	ref=43	route=bicycle	type=route","National cycle network 43","ncn","43","27","continuous"
"814",2018704,"route=bicycle	type=route	alt_name=Western Esplanade Cycle Path	name=NCN16	network=ncn","NCN16","ncn",NA,"8","neutral"
"815",2035741,"name=Riding the Ridges	route=bicycle	type=route","Riding the Ridges",NA,NA,"0","neutral"
"816",2043630,"network=ncn	route=bicycle	type=route","National cycle network","ncn",NA,"0","neutral"
"817",2046067,"mtb:type=crosscountry	name=Rob's trail	route=mtb	type=route","Rob's trail",NA,NA,"0","neutral"
"818",2046068,"mtb:type=crosscountry	name=Tom's trail	route=mtb	type=route","Tom's trail",NA,NA,"0","neutral"
"819",2046193,"mtb:type=crosscountry	name=The Terminator	route=mtb	type=route","The Terminator",NA,NA,"0","neutral"
"820",2046194,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"821",2046195,"mtb:type=crosscountry	name=The XC trail	route=mtb	type=route","The XC trail",NA,NA,"0","neutral"
"822",2046196,"mtb:type=crosscountry	name=Rambo's	route=mtb	type=route","Rambo's",NA,NA,"0","neutral"
"823",2046197,"name=Lake trail	route=mtb	type=route	mtb:type=crosscountry","Lake trail",NA,NA,"0","neutral"
"824",2046198,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"825",2046199,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"826",2046200,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"827",2046201,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"828",2046202,"mtb:type=crosscountry	name=Stumpy	route=mtb	type=route","Stumpy",NA,NA,"0","neutral"
"829",2046203,"mtb:type=crosscountry	route=mtb	type=route","Anonymous bicycle route",NA,NA,"0","neutral"
"830",2049679,"name=Sunshine Trail	network=lcn	route=bicycle	type=route","Sunshine Trail","lcn",NA,"13","suggested"
"831",2049786,"name=Cowes (Route 3)	network=lcn	route=bicycle	type=route","Cowes (Route 3)","lcn",NA,"3","suggested"
"832",2049810,"route=bicycle	type=route	name=Cowes (Route 4)	network=lcn","Cowes (Route 4)","lcn",NA,"17","suggested"
"833",2049855,"name=Yarmouth/Freshwater (Route 1)	network=lcn	route=bicycle	type=route","Yarmouth/Freshwater (Route 1)","lcn",NA,"10","suggested"
"834",2052657,"name=National Byway Hexham Loop	network=rcn	operator=National Byway	ref=NB	route=bicycle	type=route","National Byway Hexham Loop","rcn","NB","9","touring"
"835",2054077,"name=Roundhay Park to Temple Newsam Core Cycle Route	network=lcn	ref=RP-TN	route=bicycle	type=route","Roundhay Park to Temple Newsam Core Cycle Route","lcn","RP-TN","15","suggested"
"836",2054834,"name=NCN National Route 48	network=ncn	ref=48	route=bicycle	source=Sustrans	type=route","NCN National Route 48","ncn","48","7","continuous"
"837",2055457,"name=Broomfield - Stone Cross	network=lcn	route=bicycle	type=route","Broomfield - Stone Cross","lcn",NA,"3","suggested"
"838",2065714,"source=Sustrans	type=route	name=National Cycle Network Route 423	network=ncn	ref=423	route=bicycle","National Cycle Network Route 423","ncn","423","46","continuous"
"839",2069096,"name=Canal Way Cycle Route	network=lcn	route=bicycle	type=route","Canal Way Cycle Route","lcn",NA,"5","suggested"
"840",2070390,"name=National Byway (Grantham Loop)	network=rcn	operator=National Byway	ref=NB	route=bicycle	type=route","National Byway (Grantham Loop)","rcn","NB","5","touring"
"841",2073690,"name=Tour de Humbert	name:en=Tour de Humbert	name:ga=Slí Humbert	network=rcn	route=bicycle	type=route","Tour de Humbert","rcn",NA,"71","touring"
"842",2084881,"name=New Forest Cycle Routes	network=lcn	route=bicycle	type=route","New Forest Cycle Routes","lcn",NA,"157","suggested"
"843",2091078,"name=Clatterbridge Cycle Route	network=lcn	route=bicycle	type=route","Clatterbridge Cycle Route","lcn",NA,"3","suggested"
"844",2093027,"name=Airfield Cycleway	network=lcn	route=bicycle	type=route","Airfield Cycleway","lcn",NA,"10","suggested"
"845",2093160,"route=bicycle	type=route	name=Railway Cycleway	network=lcn","Railway Cycleway","lcn",NA,"1","suggested"
"846",2093161,"name=Seaplane Cycleway	network=lcn	route=bicycle	type=route","Seaplane Cycleway","lcn",NA,"0","suggested"
"847",2093162,"name=The Green Wheel	network=lcn	route=bicycle	type=route","The Green Wheel","lcn",NA,"4","suggested"
"848",2093163,"name=Wellingtonia Cycleway	network=lcn	route=bicycle	type=route","Wellingtonia Cycleway","lcn",NA,"0","suggested"
"849",2093164,"name=Workhouse Cycleway	network=lcn	route=bicycle	type=route","Workhouse Cycleway","lcn",NA,"1","suggested"
"850",2093664,"mtb:type=crosscountry	name=Abergorlech	route=mtb	source=GPS	type=route","Abergorlech",NA,NA,"0","neutral"
"851",2093684,"mtb:type=crosscountry	name=Derwen	route=mtb	type=route","Derwen",NA,NA,"0","neutral"
"852",2093685,"type=route	designation=Black	mtb:type=crosscountry	name=Raven	route=mtb	source=GPS","Raven",NA,NA,"0","neutral"
"853",2100921,"name=Skirling to Broughton	route=mtb	type=route","Skirling to Broughton",NA,NA,"0","neutral"
"854",2104453,"name=National Cycle Route 768	network=ncn	ref=768	route=bicycle	source=Sustrans	type=route","National Cycle Route 768","ncn","768","6","continuous"
"855",2106995,"name=Lôn Las Peris	route=bicycle	type=route","Lôn Las Peris",NA,NA,"0","neutral"
"856",2124912,"network=lcn	ref=4 (Local)	route=bicycle	type=route","Local cycle network 4 (Local)","lcn","4 (Local)","8","suggested"
"857",2126880,"name=Family skills route (moderate)	network=lcn	route=bicycle	type=route","Family skills route (moderate)","lcn",NA,"0","suggested"
"858",2126881,"name=Family cycle route (easy)	network=lcn	route=bicycle	type=route","Family cycle route (easy)","lcn",NA,"7","suggested"
"859",2135001,"name=NCN 45 link	network=ncn	operator=Sustrans	ref=(45)	route=mtb	type=route","NCN 45 link","ncn","(45)","4","continuous"
"860",2140195,"mtb:type=crosscountry	name=Ardnoe Cycle Trail	route=mtb	type=route","Ardnoe Cycle Trail",NA,NA,"0","neutral"
"861",2140284,"mtb:type=crosscountry	name=Lochan Buic Cycle Trail	route=mtb	type=route","Lochan Buic Cycle Trail",NA,NA,"0","neutral"
"862",2143799,"mtb:type=crosscountry	name=Kilmaha and New York	route=mtb	type=route","Kilmaha and New York",NA,NA,"0","neutral"
"863",2143830,"mtb:type=crosscountry	name=Two Lochs trail	route=mtb	type=route","Two Lochs trail",NA,NA,"0","neutral"
"864",2146285,"name=Bomb Hoolio	route=mtb	type=route","Bomb Hoolio",NA,NA,"0","neutral"
"865",2149265,"name=West Loch Lomond Cycle Route	network=rcn	ref=40	route=bicycle	type=route","West Loch Lomond Cycle Route","rcn","40","27","touring"
"866",2150389,"mtb:type=crosscountry	name=Derroura Mountain Bike Trail	route=mtb	type=route","Derroura Mountain Bike Trail",NA,NA,"0","neutral"
"867",2163623,"type=route	designation=Red	mtb:type=crosscountry	name=The North Face Trail	route=mtb","The North Face Trail",NA,NA,"0","neutral"
"868",2163644,"name=Altura South Trail	route=mtb	type=route","Altura South Trail",NA,NA,"0","neutral"
"869",2163915,"designation=Orange	name=Silurian Way	network=lcn	route=bicycle	type=route","Silurian Way","lcn",NA,"20","suggested"
"870",2163917,"designation=Purple	name=Moor Top Trail	network=lcn	route=bicycle	type=route","Moor Top Trail","lcn",NA,"8","suggested"
"871",2163918,"designation=Green	name=Hawkshead Moor Trail	network=lcn	route=bicycle	type=route","Hawkshead Moor Trail","lcn",NA,"7","suggested"
"872",2163995,"designation=Blue	name=Goosey Foot Tarn Trail	network=lcn	route=bicycle	type=route","Goosey Foot Tarn Trail","lcn",NA,"1","suggested"
"873",2164013,"designation=Black	name=Grizedale Tarn Trail	network=lcn	route=bicycle	type=route","Grizedale Tarn Trail","lcn",NA,"1","suggested"
"874",2165880,"route=mtb	type=route	mtb:type=crosscountry	name=Mach 1","Mach 1",NA,NA,"0","neutral"
"875",2165883,"mtb:type=crosscountry	name=Tarw	route=mtb	type=route","Tarw",NA,NA,"0","neutral"
"876",2165898,"mtb:type=crosscountry	name=Dragons Back	route=mtb	type=route","Dragons Back",NA,NA,"0","neutral"
"877",2165899,"mtb:type=crosscountry	name=Cyflym Coch	route=mtb	type=route","Cyflym Coch",NA,NA,"0","neutral"
"878",2165900,"mtb:type=crosscountry	name=Temtiwr	route=mtb	type=route","Temtiwr",NA,NA,"0","neutral"
"879",2165904,"alt_name=W2	mtb:type=crosscountry	name=W²	route=mtb	type=route","W²",NA,NA,"0","neutral"
"880",2165905,"name=Penhydd	route=mtb	type=route","Penhydd",NA,NA,"0","neutral"
"881",2165907,"mtb:type=crosscountry	name=Twrch Trail	route=mtb	type=route","Twrch Trail",NA,NA,"0","neutral"
"882",2165911,"route=mtb	type=route	mtb:type=downhill	name=Ae Downhill Course","Ae Downhill Course",NA,NA,"0","neutral"
"883",2165922,"name=Innerleithen XC Trail	route=mtb	type=route","Innerleithen XC Trail",NA,NA,"0","neutral"
"884",2168227,"designation=Blue	mtb:type=crosscountry	name=Blue Route	route=mtb	type=route","Blue Route",NA,NA,"0","neutral"
"885",2168255,"designation=Red	mtb:type=crosscountry	name=Red Route	route=mtb	type=route","Red Route",NA,NA,"0","neutral"
"886",2168256,"designation=Black	name=Black Route	route=mtb	type=route","Black Route",NA,NA,"0","neutral"
"887",2168277,"designation=Green	mtb:type=crosscountry	name=Green Route	route=mtb	type=route","Green Route",NA,NA,"0","neutral"
"888",2170457,"type=route	name=NCN National Route 168	network=ncn	operator=Sustrans	ref=168	route=bicycle	source:geometry=inferred from written description (see URL)	source:ref=Sustrans (email)	source:url=http://www.redcarrangers.co.uk/Link.pdf","NCN National Route 168","ncn","168","20","continuous"
"889",2171660,"name=Calder Aire Link	route=mtb	type=route","Calder Aire Link",NA,NA,"0","neutral"
"890",2172666,"name=Midshires Way	network=rcn	ref=MW	route=bicycle	type=route","Midshires Way","rcn","MW","1","touring"
"891",2172667,"name=High Peak Trail	network=rcn	ref=HPT	route=bicycle	type=route","High Peak Trail","rcn","HPT","0","touring"
"892",2173372,"name=Trans-Pennine Trail	network=rcn	ref=TPT	route=bicycle	type=route","Trans-Pennine Trail","rcn","TPT","3","touring"
"893",2174529,"network=rcn	ref=30	route=bicycle	type=route","Regional cycle network 30","rcn","30","0","touring"
"894",2174587,"network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"1","suggested"
"895",2175190,"name=Waterloo to Bootle	network=lcn	route=bicycle	type=route","Waterloo to Bootle","lcn",NA,"6","suggested"
"896",2175625,"route=bicycle	type=route	name=Lon Adda","Lon Adda",NA,NA,"0","neutral"
"897",2176097,"network=ncn	ref=246	route=bicycle	state=proposed	type=route","National cycle network 246","ncn","246","7","neutral"
"898",2177923,"mtb:type=allmountain	name=Lee Quarry Red Route	route=mtb	type=route","Lee Quarry Red Route",NA,NA,"0","neutral"
"899",2178164,"mtb:type=allmountain	name=Lee Quarry Black Route	route=mtb	type=route","Lee Quarry Black Route",NA,NA,"0","neutral"
"900",2185661,"name=Coolagown Cycle Route	network=rcn	roundtrip=yes	route=bicycle	type=route","Coolagown Cycle Route","rcn",NA,"19","touring"
"901",2188069,"name=National Byway (Northamptonshire)	network=rcn	ref=NB	route=bicycle	type=route","National Byway (Northamptonshire)","rcn","NB","43","touring"
"902",2188751,"name=Doorstep Ride	note=There are several numbered Doorstep Rides and Walks.  Signs do not indicate which is which.	route=bicycle	type=route","Doorstep Ride",NA,NA,"0","neutral"
"903",2201134,"name=Signals and Saltmarsh	route=bicycle	type=route","Signals and Saltmarsh",NA,NA,"0","neutral"
"904",2202738,"network=rcn	ref=70	route=bicycle	type=route","Regional cycle network 70","rcn","70","0","touring"
"905",2202739,"name=Millennium Route	route=bicycle	type=route","Millennium Route",NA,NA,"0","neutral"
"906",2204283,"name=Chipping Sodbury Link	network=lcn	ref=10	route=bicycle	type=route","Chipping Sodbury Link","lcn","10","3","suggested"
"907",2204291,"name=Yate Link	network=lcn	ref=10	route=bicycle	type=route","Yate Link","lcn","10","3","suggested"
"908",2204328,"name=Filton Link	network=rcn	ref=18	route=bicycle	type=route","Filton Link","rcn","18","17","touring"
"909",2204336,"name=Severn Bridge & Wales Link	ref=10	route=bicycle	type=route","Severn Bridge & Wales Link",NA,"10","0","neutral"
"910",2204352,"name=Seafront Circuit	route=bicycle	type=route","Seafront Circuit",NA,NA,"0","neutral"
"911",2204506,"type=route	name=Inner Ringway	network=lcn	route=bicycle","Inner Ringway","lcn",NA,"3","suggested"
"912",2205611,"name=Bristol & Bath Railway Path	network=rcn	route=bicycle	type=route	website=http://www.bristolbathrailwaypath.org.uk/","Bristol & Bath Railway Path","rcn",NA,"0","touring"
"913",2216181,"network=rcn	ref=33	route=bicycle	type=route","Regional cycle network 33","rcn","33","21","touring"
"914",2217500,"name=Long Lane to Tudor Parade (proposed)	network=lcn	roundtrip=no	route=bicycle	state=proposed	type=route","Long Lane to Tudor Parade (proposed)","lcn",NA,"1","neutral"
"915",2217553,"name=Uxbridge Road service road to Tudor Parade (proposed)	network=lcn	roundtrip=no	route=bicycle	state=proposed	type=route","Uxbridge Road service road to Tudor Parade (proposed)","lcn",NA,"1","neutral"
"916",2217569,"name=Beacon Way to Tudor Parade (proposed)	network=lcn	roundtrip=no	route=bicycle	state=proposed	type=route","Beacon Way to Tudor Parade (proposed)","lcn",NA,"0","neutral"
"917",2219720,"type=route	name=Frome Greenway	network=lcn	route=bicycle","Frome Greenway","lcn",NA,"6","suggested"
"918",2221320,"name=Jersey Cycle Route 2	network=ncn	ref=2	route=bicycle	source=Survey	type=route","Jersey Cycle Route 2","ncn","2","3","continuous"
"919",2221321,"name=Jersey Cycle Route 3	network=ncn	ref=3	route=bicycle	source=Survey	type=route","Jersey Cycle Route 3","ncn","3","8","continuous"
"920",2221322,"name=Jersey Cycle Route 3a	network=ncn	ref=3a	route=bicycle	source=Survey	type=route","Jersey Cycle Route 3a","ncn","3a","2","continuous"
"921",2221366,"name=Jersey Cycle Route 1	network=ncn	ref=1	route=bicycle	source=Survey	type=route","Jersey Cycle Route 1","ncn","1","52","continuous"
"922",2221397,"name=Jersey Cycle Route 1b	network=ncn	ref=1b	route=bicycle	source=Survey	type=route","Jersey Cycle Route 1b","ncn","1b","3","continuous"
"923",2224950,"ref=41	route=bicycle	type=route	network=rcn","Regional cycle network 41","rcn","41","20","touring"
"924",2227172,"name=Spa Trail	network=lcn	route=bicycle	type=route","Spa Trail","lcn",NA,"12","suggested"
"925",2232200,"colour=#924B93	name=Outer circuit Circular	network=lcn	operator=Norwich City Council	ref=Purple	route=bicycle	type=route	website=http://www.norwich.gov.uk/TransportAndStreets/Transport/cycling/","Outer circuit Circular","lcn","Purple","30","suggested"
"926",2232201,"colour=#46bce9	name=Cringleford ? Sprowston	network=lcn	operator=Norwich City Council	ref=Blue	route=bicycle	type=route	website=http://www.norwich.gov.uk/TransportAndStreets/Transport/cycling/","Cringleford ? Sprowston","lcn","Blue","16","suggested"
"927",2235672,"name=Swindon station link	network=ncn	ref=(45)	route=bicycle	type=route","Swindon station link","ncn","(45)","7","continuous"
"928",2236644,"ref=253	route=bicycle	source=survey	type=route	name=North Dorset Cycle Way	network=ncn	old_ref=rcn41","North Dorset Cycle Way","ncn","253","111","continuous"
"929",2245973,"colour=#de7ead	name=N&N Hospital ? Heartsease	network=lcn	operator=Norwich City Council	ref=Pink	route=bicycle	type=route	website=http://www.norwich.gov.uk/TransportAndStreets/Transport/cycling/","N&N Hospital ? Heartsease","lcn","Pink","10","suggested"
"930",2245996,"colour=#3a9f2c	name=Bowthorpe ? Broadland Business Park	network=lcn	operator=Norwich City Council	ref=Green	route=bicycle	type=route	website=http://www.norwich.gov.uk/TransportAndStreets/Transport/cycling/","Bowthorpe ? Broadland Business Park","lcn","Green","12","suggested"
"931",2248730,"name=dunwich	network=ncn	route=bicycle	type=route","dunwich","ncn",NA,"0","neutral"
"932",2249031,"colour=#f6a923	name=Inner circuit Circular	network=lcn	operator=Norwich City Council	ref=Orange	route=bicycle	type=route	website=http://www.norwich.gov.uk/TransportAndStreets/Transport/cycling/","Inner circuit Circular","lcn","Orange","9","suggested"
"933",2250054,"colour=#ffe700	name=Lakenham ? Airport	network=lcn	operator=Norwich City Council	ref=Yellow	route=bicycle	type=route	website=http://www.norwich.gov.uk/TransportAndStreets/Transport/cycling/","Lakenham ? Airport","lcn","Yellow","6","suggested"
"934",2259139,"description=Seafront to Dane Valley via Dane Park	network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"4","suggested"
"935",2259206,"description=Seafront to Dane Valley via Drapers Mill	network=lcn	route=bicycle	type=route","Local cycle network","lcn",NA,"3","suggested"
"936",2260267,"name=2	network=ncn	route=bicycle	type=route","2","ncn",NA,"2","neutral"
